time,open,high,low,close,VWAP,RTH VWAP
2004-04-07,12807,12839,12752,12795,12795.333333333334,
2004-04-08,12822,12867,12679,12736,12760.666666666666,
2004-04-12,12715,12816,12709,12808,12777.666666666666,
2004-04-13,12808,12866,12646,12668,12726.666666666666,
2004-04-14,12656,12705,12601,12687,12664.333333333336,
2004-04-15,12696,12722,12609,12660,12663.666666666666,
2004-04-16,12647,12749,12634,12745,12709.333333333334,
2004-04-19,12736,12742,12682,12719,12714.333333333334,
2004-04-20,12716,12771,12560,12575,12635.333333333334,
2004-04-21,12587,12623,12533,12607,12587.666666666666,
2004-04-22,12609,12786,12562,12739,12695.666666666666,
2004-04-23,12764,12782,12699,12761,12747.333333333334,
2004-04-26,12748,12803,12707,12766,12758.666666666666,
2004-04-27,12769,12830,12744,12774,12782.666666666664,
2004-04-28,12773,12778,12620,12650,12682.666666666666,
2004-04-29,12641,12697,12506,12578,12593.666666666666,
2004-04-30,12564,12625,12499,12510,12544.666666666666,
2004-05-03,12512,12619,12512,12599,12576.666666666666,
2004-05-04,12607,12683,12549,12585,12605.666666666666,
2004-05-05,12584,12641,12555,12612,12602.666666666666,
2004-05-06,12609,12616,12461,12529,12535.333333333334,
2004-05-07,12530,12570,12372,12387,12443,
